pokemon_id,move_type,move_name,damage,eps,dps
64-kadabra,main,Bola Sombra,100,-16.7,33.3
64-kadabra,main,Brillo Mágico,100,-14.3,28.6
64-kadabra,main,Frustración Shadow,10,-16.5,5
64-kadabra,main,Retribución Purified,35,-47.1,50
65-alakazam,fast,Psicocorte,5,13.3,10
65-alakazam,fast,Confusión,20,9.4,15
65-alakazam,fast,Contraataque Elite TM,12,8.9,13.3
65-alakazam,main,Bola Sombra,100,-16.7,33.3
65-alakazam,main,Puño Fuego,55,-15,25
65-alakazam,main,Onda Certera,140,-28.6,40
65-alakazam,main,Premonición,120,-37,53.3
65-alakazam,main,Psíquico Elite TM,90,-17.9,38.6
65-alakazam,main,Brillo Mágico Elite TM,100,-14.3,28.6
65-alakazam,main,Frustración Shadow,10,-16.5,5
65-alakazam,main,Retribución Purified,35,-47.1,50
66-machop,fast,Golpe Kárate,8,12.5,12
66-machop,fast,Golpe Roca,15,7.7,13.8
66-machop,fast,Patada Baja Elite TM,6,10,12
66-machop,main,Tajo Cruzado,50,-33.3,40
66-machop,main,Puntapié,40,-17.4,25.3
66-machop,main,Demolición,40,-20.6,30
66-machop,main,Frustración Shadow,10,-16.5,5
66-machop,main,Retribución Purified,35,-47.1,50
67-machoke,fast,Patada Baja,6,10,12
67-machoke,fast,Golpe Kárate,8,12.5,12
67-machoke,main,Sumisión,60,-22.7,32.7
67-machoke,main,Demolición,40,-20.6,30
67-machoke,main,Puño Dinámico,90,-18.5,40
67-machoke,main,Tajo Cruzado Elite TM,50,-33.3,40
67-machoke,main,Frustración Shadow,10,-16.5,5
67-machoke,main,Retribución Purified,35,-47.1,50
68-machamp,fast,Puño Bala,9,11.1,10
68-machamp,fast,Contraataque,12,8.9,16
68-machamp,fast,Golpe Kárate Elite TM,8,12.5,12
68-machamp,main,Tajo Cruzado,50,-33.3,40
68-machamp,main,Avalancha,80,-18.5,29.6
68-machamp,main,A Bocajarro,100,-43.5,52.2
68-machamp,main,Puño Dinámico,90,-18.5,40
68-machamp,main,Cuerpo Pesado,70,-23.8,33.3
68-machamp,main,Roca Afilada Elite TM,100,-43.5,43.5
68-machamp,main,Sumisión Elite TM,60,-22.7,32.7
68-machamp,main,Vendetta Elite TM,100,-45.5,45.5
68-machamp,main,Frustración Shadow,10,-16.5,5
68-machamp,main,Retribución Purified,35,-47.1,50
69-bellsprout,fast,Látigo Cepa,7,10,14
69-bellsprout,fast,Ácido,9,10,13.5
69-bellsprout,main,Constricción,60,-11.4,20.7
69-bellsprout,main,Bomba Lodo,80,-21.7,41.7
69-bellsprout,main,Latigazo,90,-19.2,41.5
69-bellsprout,main,Frustración Shadow,10,-16.5,5
69-bellsprout,main,Retribución Purified,35,-47.1,50
70-weepinbell,fast,Ácido,9,10,13.5
70-weepinbell,fast,Semilladora,8,12.7,8.7
70-weepinbell,fast,Hoja Afilada Elite TM,13,7,15.6
70-weepinbell,main,Bomba Germen,55,-15.7,31.4
70-weepinbell,main,Bomba Lodo,80,-21.7,41.7
70-weepinbell,main,Latigazo,90,-19.2,41.5
70-weepinbell,main,Frustración Shadow,10,-16.5,5
70-weepinbell,main,Retribución Purified,35,-47.1,50
71-victreebel,fast,Hoja Afilada,13,7,15.6
71-victreebel,fast,Ácido,9,10,13.5
71-victreebel,main,Bomba Lodo,80,-21.7,41.7
71-victreebel,main,Rayo Solar,180,-20.4,44.1
71-victreebel,main,Hoja Aguda,70,-13.8,35
71-victreebel,main,Bomba Ácida,20,-16.7,8
71-victreebel,main,Ciclón de Hojas,45,-10.6,17.4
71-victreebel,main,Frustración Shadow,10,-16.5,5
71-victreebel,main,Retribución Purified,35,-47.1,50
72-tentacool,fast,Burbuja,12,11.7,12
72-tentacool,fast,Picotazo Veneno,5,11.7,10
72-tentacool,main,Rayo Burbuja,45,-17.4,28.4
72-tentacool,main,Hidropulso,70,-15.6,26.3
72-tentacool,main,Constricción,60,-11.4,20.7
73-tentacruel,fast,Ácido,9,10,13.5
73-tentacruel,fast,Puya Nociva,10,8.8,15
73-tentacruel,main,Hidrobomba,130,-30.3,47.3
73-tentacruel,main,Onda Tóxica,110,-31.3,41.3
73-tentacruel,main,Ventisca,130,-32.3,41.9
73-tentacruel,main,Bomba Ácida,20,-16.7,8
73-tentacruel,main,Escaldar,80,-13.5,25.9
74-geodude,fast,Placaje,5,10,10
74-geodude,fast,Lanzarrocas,12,7.8,16
74-geodude,main,Excavar,100,-10.6,25.5
74-geodude,main,Tumba Rocas,70,-15.6,26.3
74-geodude,main,Avalancha,80,-18.5,35.6
74-geodude,main,Frustración Shadow,10,-16.5,5
74-geodude,main,Retribución Purified,35,-47.1,50
75-graveler,fast,Lanzarrocas,12,7.8,16
75-graveler,fast,Bofetón Lodo,18,8.6,15.4
75-graveler,fast,Disparo Lodo Event,5,11.7,10
75-graveler,main,Excavar,100,-10.6,25.5
75-graveler,main,Roca Afilada,100,-43.5,52.2
75-graveler,main,Pedrada,50,-15.7,28.6
75-graveler,main,Avalancha Elite TM,80,-18.5,35.6
75-graveler,main,Frustración Shadow,10,-16.5,5
75-graveler,main,Retribución Purified,35,-47.1,50
76-golem,fast,Lanzarrocas,12,7.8,16
76-golem,fast,Bofetón Lodo,18,8.6,15.4
76-golem,fast,Disparo Lodo Event,5,11.7,10
76-golem,main,Terremoto,140,-27.8,46.7
76-golem,main,Roca Afilada,100,-43.5,52.2
76-golem,main,Pedrada,50,-15.7,28.6
76-golem,main,Poder Pasado,70,-9.4,24
76-golem,main,Frustración Shadow,10,-16.5,5
76-golem,main,Retribución Purified,35,-47.1,50
77-ponyta,fast,Ascuas,10,10,12
77-ponyta,fast,Placaje,5,10,10
77-ponyta,main,Rueda Fuego,60,-18.5,26.7
77-ponyta,main,Nitrocarga,70,-8.7,22.1
77-ponyta,main,Pisotón,55,-29.4,32.4
77-ponyta,main,Llamarada Elite TM,140,-23.8,40
77-ponyta,main,Frustración Shadow,10,-16.5,5
77-ponyta,main,Retribución Purified,35,-47.1,50
78-rapidash,fast,Patada Baja,6,10,10
78-rapidash,fast,Giro Fuego,14,9.1,15.3
78-rapidash,fast,Ascuas Elite TM,10,10,12
78-rapidash,fast,Calcinación,29,8.7,15.1
78-rapidash,main,Onda Ígnea,95,-33.3,38
78-rapidash,main,Taladradora,80,-17.9,28.6
78-rapidash,main,Llamarada,140,-23.8,40
78-rapidash,main,Nitrocarga,70,-8.7,22.1
78-rapidash,main,Frustración Shadow,10,-16.5,5
78-rapidash,main,Retribución Purified,35,-47.1,50
79-slowpoke,fast,Pistola Agua,5,10,12
79-slowpoke,fast,Confusión,20,9.4,15
79-slowpoke,main,Psicocarga,65,-12.2,28.9
79-slowpoke,main,Hidropulso,70,-15.6,26.3
79-slowpoke,main,Psíquico,90,-17.9,38.6
79-slowpoke,main,Frustración Shadow,10,-16.5,5
79-slowpoke,main,Retribución Purified,35,-47.1,50
80-slowbro,fast,Pistola Agua,5,10,12
80-slowbro,fast,Confusión,20,9.4,15
80-slowbro,main,Rayo Hielo,90,-15.2,27.3
80-slowbro,main,Hidropulso,70,-15.6,26.3
80-slowbro,main,Psíquico,90,-17.9,38.6
80-slowbro,main,Surf Elite TM,65,-29.4,45.9
80-slowbro,main,Frustración Shadow,10,-16.5,5
80-slowbro,main,Retribución Purified,35,-47.1,50
199-slowking,fast,Pistola Agua,5,10,12
199-slowking,fast,Confusión,20,9.4,15
199-slowking,main,Ventisca,130,-32.3,41.9
199-slowking,main,Llamarada,140,-23.8,33.3
199-slowking,main,Psíquico,90,-17.9,38.6
199-slowking,main,Surf Elite TM,65,-29.4,45.9
199-slowking,main,Frustración Shadow,10,-16.5,5
199-slowking,main,Retribución Purified,35,-47.1,50
81-magnemite,fast,Impactrueno,5,13.3,10
81-magnemite,fast,Chispa,6,12.9,10.3
81-magnemite,main,Chispazo,65,-13.2,31.2
81-magnemite,main,Bomba Imán,70,-11.8,30
81-magnemite,main,Rayo,80,-20,38.4
81-magnemite,main,Frustración Shadow,10,-16.5,5
81-magnemite,main,Retribución Purified,35,-47.1,50
82-magneton,fast,Chispa,6,12.9,10.3
82-magneton,fast,Rayo Carga,8,13.6,8.7
82-magneton,fast,Impactrueno,5,13.3,10
82-magneton,main,Foco Resplandor,100,-37,44.4
82-magneton,main,Bomba Imán,70,-11.8,30
82-magneton,main,Electrocañón,140,-27,45.4
82-magneton,main,Chispazo,65,-13.2,31.2
82-magneton,main,Frustración Shadow,10,-16.5,5
82-magneton,main,Retribución Purified,35,-47.1,50
462-magnezone,fast,Chispa,6,12.9,10.3
462-magnezone,fast,Rayo Carga,8,13.6,8.7
462-magnezone,main,Foco Resplandor,100,-37,44.4
462-magnezone,main,Voltio Cruel,90,-19.2,41.5
462-magnezone,main,Electrocañón,140,-27,45.4
462-magnezone,main,Disparo Espejo,50,-13.8,25
462-magnezone,main,Frustración Shadow,10,-16.5,5
462-magnezone,main,Retribución Purified,35,-47.1,50
83-farfetchd,fast,Corte Furia,3,15,7.5
83-farfetchd,fast,Tajo Aéreo,14,8.3,14
83-farfetchd,fast,Corte Elite TM,5,10,12
83-farfetchd,main,Golpe Aéreo,55,-13.8,27.5
83-farfetchd,main,Hoja Aguda,70,-13.8,29.2
83-farfetchd,main,Aire Afilado,60,-18.5,26.7
83-farfetchd,main,Frustración Shadow,10,-16.5,6
83-farfetchd,main,Retribución Purified,35,-47.1,60
84-doduo,fast,Picotazo,10,10,12
84-doduo,fast,Ataque Rápido,8,12.5,12
84-doduo,main,Pico Taladro,65,-14.3,33.9
84-doduo,main,Golpe Aéreo,55,-13.8,27.5
84-doduo,main,Rapidez Elite TM,60,-17.9,25.7
84-doduo,main,Pájaro Osado,130,-50,78
85-dodrio,fast,Finta,10,10,11.1
85-dodrio,fast,Ala de Acero,11,7.5,13.8
85-dodrio,main,Pico Taladro,65,-14.3,33.9
85-dodrio,main,Golpe Aéreo,55,-13.8,27.5
85-dodrio,main,Aire Afilado Elite TM,60,-18.5,26.7
85-dodrio,main,Pájaro Osado,130,-50,78
86-seel,fast,Canto Helado,12,10,10
86-seel,fast,Pistola Agua Elite TM,5,10,12
86-seel,fast,Lengüetazo,5,12,10
86-seel,main,Acua Jet Elite TM,45,-12.7,20.8
86-seel,main,Viento Hielo,60,-10,18.2
86-seel,main,Acua Cola,50,-17.4,31.6
86-seel,main,Rayo Aurora,80,-14.1,22.5
87-dewgong,fast,Vaho Gélido,10,8.9,13.3
87-dewgong,fast,Canto Helado Elite TM,12,10,12
87-dewgong,fast,Cola Férrea,15,6.4,13.6
87-dewgong,main,Viento Hielo Elite TM,60,-10,21.8
87-dewgong,main,Acua Jet Elite TM,45,-12.7,20.8
87-dewgong,main,Ventisca,130,-32.3,50.3
87-dewgong,main,Hidropulso,70,-15.6,26.3
87-dewgong,main,Rayo Aurora,80,-14.1,27
88-grimer,fast,Puya Nociva,10,8.8,15
88-grimer,fast,Bofetón Lodo,18,8.6,12.9
88-grimer,fast,Ácido Event,9,10,13.5
88-grimer,main,Residuos,50,-15.7,28.6
88-grimer,main,Bomba Lodo,80,-21.7,41.7
88-grimer,main,Bomba Fango,55,-14.3,23.9
88-grimer,main,Frustración Shadow,10,-16.5,5
88-grimer,main,Retribución Purified,35,-47.1,50
89-muk,fast,Puya Nociva,10,8.8,15
89-muk,fast,Acoso,10,12.7,9.1
89-muk,fast,Lengüetazo Elite TM,5,12,10
89-muk,fast,Ácido Event,9,10,13.5
89-muk,main,Pulso Umbrío,80,-16.7,26.7
89-muk,main,Onda Tóxica,110,-31.3,41.3
89-muk,main,Lanzamugre,130,-32.3,50.3
89-muk,main,Puño Trueno,45,-18.3,25
89-muk,main,Bomba Ácida,20,-16.7,8
89-muk,main,Frustración Shadow,10,-16.5,5
89-muk,main,Retribución Purified,35,-47.1,50
90-shellder,fast,Canto Helado,12,10,10
90-shellder,fast,Placaje,5,10,10
90-shellder,main,Rayo Burbuja,45,-17.4,28.4
90-shellder,main,Hidropulso,70,-15.6,26.3
90-shellder,main,Viento Hielo,60,-10,18.2
90-shellder,main,Frustración Shadow,10,-16.5,5
90-shellder,main,Retribución Purified,35,-47.1,50
91-cloyster,fast,Canto Helado,12,10,12
91-cloyster,fast,Vaho Gélido,10,8.9,13.3
91-cloyster,main,Hidrobomba,130,-30.3,47.3
91-cloyster,main,Viento Hielo,60,-10,21.8
91-cloyster,main,Rayo Aurora,80,-14.1,27
91-cloyster,main,Alud,90,-18.5,40
91-cloyster,main,Ventisca Elite TM,130,-32.3,50.3
91-cloyster,main,Frustración Shadow,10,-16.5,5
91-cloyster,main,Retribución Purified,35,-47.1,50
92-gastly,fast,Lengüetazo,5,12,12
92-gastly,fast,Golpe Bajo Elite TM,7,11.4,10
92-gastly,fast,Impresionar,8,12.7,8.7
92-gastly,main,Viento Aciago Elite TM,50,-14.3,26.1
92-gastly,main,Pulso Umbrío,80,-16.7,26.7
92-gastly,main,Bomba Lodo,80,-21.7,41.7
92-gastly,main,Tinieblas,60,-19.2,27.7
93-haunter,fast,Garra Umbría,9,8.6,15.4
93-haunter,fast,Lengüetazo Elite TM,5,12,12
93-haunter,fast,Impresionar,8,12.7,8.7
93-haunter,main,Bola Sombra,100,-16.7,40
93-haunter,main,Pulso Umbrío,80,-16.7,26.7
93-haunter,main,Bomba Lodo,80,-21.7,41.7
93-haunter,main,Puño Sombra,40,-19.4,28.2
93-haunter,main,Puño Hielo,50,-17.4,26.3
94-gengar,fast,Golpe Bajo,7,11.4,10
94-gengar,fast,Garra Umbría,9,8.6,15.4
94-gengar,fast,Infortunio,10,13.3,10
94-gengar,fast,Lengüetazo Elite TM,5,12,12
94-gengar,main,Bola Sombra,100,-16.7,40
94-gengar,main,Bomba Lodo,80,-21.7,41.7
94-gengar,main,Onda Certera,140,-28.6,40
94-gengar,main,Pulso Umbrío Elite TM,80,-16.7,26.7
94-gengar,main,Puño Sombra Elite TM,40,-19.4,28.2
94-gengar,main,Onda Tóxica Elite TM,110,-31.3,41.3
94-gengar,main,Psíquico Elite TM,90,-17.9,32.1
95-onix,fast,Placaje,5,10,10
95-onix,fast,Lanzarrocas,12,7.8,16
95-onix,main,Roca Afilada,100,-43.5,52.2
95-onix,main,Bucle Arena,60,-8.3,18
95-onix,main,Cuerpo Pesado,70,-23.8,33.3
95-onix,main,Avalancha Elite TM,80,-18.5,35.6
95-onix,main,Cabeza de Hierro Elite TM,60,-26.3,31.6
95-onix,main,Frustración Shadow,10,-16.5,5
95-onix,main,Retribución Purified,35,-47.1,50
208-steelix,fast,Cola Dragón,15,8.2,13.6
208-steelix,fast,Cola Férrea,15,6.4,16.4
208-steelix,fast,Colmillo Rayo,12,13.3,10
208-steelix,main,Terremoto,140,-27.8,46.7
208-steelix,main,Cuerpo Pesado,70,-23.8,40
208-steelix,main,Triturar,70,-10.3,21.9
208-steelix,main,Psicocolmillo,30,-27.5,25
208-steelix,main,Frustración Shadow,10,-16.5,5
208-steelix,main,Retribución Purified,35,-47.1,50
96-drowzee,fast,Destructor,7,10,11.7
96-drowzee,fast,Confusión,20,9.4,15
96-drowzee,main,Psicorrayo,70,-15.6,26.3
96-drowzee,main,Psicocarga,65,-12.2,28.9
96-drowzee,main,Psíquico,90,-17.9,38.6
96-drowzee,main,Frustración Shadow,10,-16.5,5
96-drowzee,main,Retribución Purified,35,-47.1,50
97-hypno,fast,Cabezazo Zen,12,9.1,13.1
97-hypno,fast,Confusión,20,9.4,15
97-hypno,main,Puño Hielo,50,-17.4,26.3
97-hypno,main,Puño Trueno,45,-18.3,25
97-hypno,main,Psíquico,90,-17.9,38.6
97-hypno,main,Puño Fuego,55,-15,25
97-hypno,main,Onda Certera,140,-28.6,40
97-hypno,main,Premonición,120,-37,53.3
97-hypno,main,Psicocarga Elite TM,65,-12.2,28.9
97-hypno,main,Bola Sombra,100,-16.7,33.3
97-hypno,main,Frustración Shadow,10,-16.5,5
97-hypno,main,Retribución Purified,35,-47.1,50
98-krabby,fast,Disparo Lodo,5,11.7,8.3
98-krabby,fast,Burbuja,12,11.7,12
98-krabby,main,Agarre,35,-17.4,18.4
98-krabby,main,Rayo Burbuja,45,-17.4,28.4
98-krabby,main,Hidropulso,70,-15.6,26.3
98-krabby,main,Frustración Shadow,10,-16.5,5
98-krabby,main,Retribución Purified,35,-47.1,50
99-kingler,fast,Garra Metal,8,10,11.4
99-kingler,fast,Burbuja,12,11.7,12
99-kingler,fast,Disparo Lodo Elite TM,5,11.7,8.3
99-kingler,main,Agarre,35,-17.4,18.4
99-kingler,main,Tijera X,45,-20.6,28.1
99-kingler,main,Hidropulso,70,-15.6,26.3
99-kingler,main,Martillazo,85,-26.3,53.7
99-kingler,main,Frustración Shadow,10,-16.5,5
99-kingler,main,Retribución Purified,35,-47.1,50
100-voltorb,fast,Chispa,6,12.9,10.3
100-voltorb,fast,Placaje,5,10,10
100-voltorb,main,Chispazo,65,-13.2,31.2
100-voltorb,main,Rayo,80,-20,38.4
100-voltorb,main,Giro Bola,80,-15.2,24.2
100-voltorb,main,Doble Rayo Elite TM,75,-17.2,25.9
101-electrode,fast,Chispa,6,12.9,10.3
101-electrode,fast,Voltiocambio,14,13.1,10.5
101-electrode,fast,Placaje Elite TM,5,10,10
101-electrode,main,Hiperrayo,150,-26.3,39.5
101-electrode,main,Chispazo,65,-13.2,31.2
101-electrode,main,Rayo,80,-20,38.4
101-electrode,main,Juego Sucio,70,-25,35
102-exeggcute,fast,Confusión,20,9.4,15
102-exeggcute,fast,Semilladora,8,12.7,8.7
102-exeggcute,main,Bomba Germen,55,-15.7,31.4
102-exeggcute,main,Poder Pasado,70,-9.4,20
102-exeggcute,main,Psíquico,90,-17.9,38.6
102-exeggcute,main,Frustración Shadow,10,-16.5,5
102-exeggcute,main,Retribución Purified,35,-47.1,50
103-exeggutor,fast,Semilladora,8,12.7,8.7
103-exeggutor,fast,Paranormal,12,10.9,13.1
103-exeggutor,fast,Confusión,20,9.4,15
103-exeggutor,fast,Cabezazo Zen Elite TM,12,9.1,13.1
103-exeggutor,main,Bomba Germen,55,-15.7,31.4
103-exeggutor,main,Psíquico,90,-17.9,38.6
103-exeggutor,main,Rayo Solar,180,-20.4,44.1
103-exeggutor,main,Frustración Shadow,10,-16.5,5
103-exeggutor,main,Retribución Purified,35,-47.1,50
104-cubone,fast,Bofetón Lodo,18,8.6,15.4
104-cubone,fast,Golpe Roca,15,7.7,11.5
104-cubone,main,Excavar,100,-10.6,25.5
104-cubone,main,Hueso Palo,40,-20.6,30
104-cubone,main,Terratemblor,80,-14.3,27.4
104-cubone,main,Frustración Shadow,10,-16.5,5
104-cubone,main,Retribución Purified,35,-47.1,50
105-marowak,fast,Bofetón Lodo,18,8.6,15.4
105-marowak,fast,Golpe Roca,15,7.7,11.5
105-marowak,main,Excavar,100,-10.6,25.5
105-marowak,main,Terremoto,140,-27.8,46.7
105-marowak,main,Hueso Palo,40,-20.6,30
105-marowak,main,Avalancha,80,-18.5,29.6
105-marowak,main,Frustración Shadow,10,-16.5,5
105-marowak,main,Retribución Purified,35,-47.1,50
236-tyrogue,fast,Golpe Roca,15,7.7,13.8
236-tyrogue,fast,Placaje,5,10,10
236-tyrogue,main,Puntapié,40,-17.4,25.3
236-tyrogue,main,Demolición,40,-20.6,30
236-tyrogue,main,Avalancha,80,-18.5,29.6
106-hitmonlee,fast,Patada Baja,6,10,12
106-hitmonlee,fast,Golpe Roca,15,7.7,13.8
106-hitmonlee,fast,Doble Patada,10,13,12
106-hitmonlee,main,Roca Afilada,100,-43.5,43.5
106-hitmonlee,main,Puntapié,40,-17.4,25.3
106-hitmonlee,main,A Bocajarro,100,-43.5,52.2
106-hitmonlee,main,Demolición Elite TM,40,-20.6,30
106-hitmonlee,main,Pisotón Elite TM,55,-29.4,32.4
106-hitmonlee,main,Frustración Shadow,10,-16.5,5
106-hitmonlee,main,Retribución Purified,35,-47.1,50
107-hitmonchan,fast,Puño Bala,9,11.1,10
107-hitmonchan,fast,Contraataque,12,8.9,16
107-hitmonchan,fast,Golpe Roca Elite TM,15,7.7,13.8
107-hitmonchan,main,Puño Hielo,50,-17.4,26.3
107-hitmonchan,main,Puño Trueno,45,-18.3,25
107-hitmonchan,main,Puño Fuego,55,-15,25
107-hitmonchan,main,A Bocajarro,100,-43.5,52.2
107-hitmonchan,main,Puño Incremento,50,-16.5,30
107-hitmonchan,main,Demolición Elite TM,40,-20.6,30
107-hitmonchan,main,Frustración Shadow,10,-16.5,5
107-hitmonchan,main,Retribución Purified,35,-47.1,50
237-hitmontop,fast,Golpe Roca,15,7.7,13.8
237-hitmontop,fast,Contraataque,12,8.9,16
237-hitmontop,main,Roca Afilada,100,-43.5,43.5
237-hitmontop,main,A Bocajarro,100,-43.5,52.2
237-hitmontop,main,Giro Bola,80,-15.2,24.2
108-lickitung,fast,Lengüetazo,5,12,10
108-lickitung,fast,Cabezazo Zen,12,9.1,10.9
108-lickitung,main,Hiperrayo,150,-26.3,47.4
108-lickitung,main,Pisotón,55,-29.4,38.8
108-lickitung,main,Latigazo,90,-19.2,34.6
108-lickitung,main,Golpe Cuerpo Elite TM,50,-17.4,31.6
463-lickilicky,fast,Lengüetazo,5,12,10
463-lickilicky,fast,Cabezazo Zen,12,9.1,10.9
463-lickilicky,main,Hiperrayo,150,-26.3,47.4
463-lickilicky,main,Terremoto,140,-27.8,38.9
463-lickilicky,main,Rayo Solar,180,-20.4,36.7
463-lickilicky,main,Bola Sombra,100,-16.7,33.3
463-lickilicky,main,Golpe Cuerpo Elite TM,50,-17.4,31.6
109-koffing,fast,Placaje,5,10,10
109-koffing,fast,Acoso,10,12.7,9.1
109-koffing,main,Pulso Umbrío,80,-16.7,26.7
109-koffing,main,Residuos,50,-15.7,28.6
109-koffing,main,Bomba Lodo,80,-21.7,41.7
109-koffing,main,Frustración Shadow,10,-16.5,5
109-koffing,main,Retribución Purified,35,-47.1,50
110-weezing,fast,Placaje,5,10,10
110-weezing,fast,Acoso,10,12.7,9.1
110-weezing,main,Pulso Umbrío,80,-16.7,26.7
110-weezing,main,Bola Sombra,100,-16.7,33.3
110-weezing,main,Rayo,80,-20,32
110-weezing,main,Bomba Lodo,80,-21.7,41.7
110-weezing,main,Frustración Shadow,10,-16.5,5
110-weezing,main,Retribución Purified,35,-47.1,50
111-rhyhorn,fast,Bofetón Lodo,18,8.6,15.4
111-rhyhorn,fast,Golpe Roca,15,7.7,11.5
111-rhyhorn,main,Terratemblor,80,-14.3,27.4
111-rhyhorn,main,Cornada,40,-17.8,21.6
111-rhyhorn,main,Pisotón,55,-29.4,32.4
111-rhyhorn,main,Frustración Shadow,10,-16.5,5
111-rhyhorn,main,Retribución Purified,35,-47.1,50
112-rhydon,fast,Bofetón Lodo,18,8.6,15.4
112-rhydon,fast,Golpe Roca,15,7.7,11.5
112-rhydon,main,Terremoto,140,-27.8,46.7
112-rhydon,main,Roca Afilada,100,-43.5,52.2
112-rhydon,main,Surf,65,-29.4,38.2
112-rhydon,main,Megacuerno Elite TM,110,-45.5,50
112-rhydon,main,Frustración Shadow,10,-16.5,5
112-rhydon,main,Retribución Purified,35,-47.1,50
464-rhyperior,fast,Bofetón Lodo,18,8.6,15.4
464-rhyperior,fast,Antiaéreo,16,6.7,16
464-rhyperior,main,Terremoto,140,-27.8,46.7
464-rhyperior,main,Roca Afilada,100,-43.5,52.2
464-rhyperior,main,Surf,65,-29.4,38.2
464-rhyperior,main,Cabezazo,130,-32.3,41.9
464-rhyperior,main,Fuerza Bruta,85,-16.7,28.3
464-rhyperior,main,Romperrocas Elite TM,110,-13.9,36.7
464-rhyperior,main,Frustración Shadow,10,-16.5,5
464-rhyperior,main,Retribución Purified,35,-47.1,50
440-happiny,fast,Destructor,7,10,14
440-happiny,fast,Cabezazo Zen,12,9.1,10.9
440-happiny,main,Psíquico,90,-17.9,32.1
440-happiny,main,Brillo Mágico Legacy,100,-14.3,28.6
113-chansey,fast,Destructor,7,10,14
113-chansey,fast,Cabezazo Zen,12,9.1,10.9
113-chansey,main,Psíquico,90,-17.9,32.1
113-chansey,main,Brillo Mágico,100,-14.3,28.6
113-chansey,main,Hiperrayo,150,-26.3,47.4
113-chansey,main,Psicorrayo Event,70,-15.6,21.9
242-blissey,fast,Destructor,7,10,14
242-blissey,fast,Cabezazo Zen,12,9.1,10.9
242-blissey,main,Hiperrayo,150,-26.3,47.4
242-blissey,main,Brillo Mágico,100,-14.3,28.6
242-blissey,main,Psíquico,90,-17.9,32.1
114-tangela,fast,Látigo Cepa,7,10,14
114-tangela,fast,Acoso,10,12.7,9.1
114-tangela,main,Bomba Lodo,80,-21.7,34.8
114-tangela,main,Rayo Solar,180,-20.4,44.1
114-tangela,main,Hierba Lazo,90,-19.2,41.5
114-tangela,main,Latigazo Elite TM,90,-19.2,41.5
114-tangela,main,Frustración Shadow,10,-16.5,5
114-tangela,main,Retribución Purified,35,-47.1,50
465-tangrowth,fast,Látigo Cepa,7,10,14
465-tangrowth,fast,Acoso,10,12.7,9.1
465-tangrowth,main,Poder Pasado,70,-9.4,20
465-tangrowth,main,Avalancha,80,-18.5,29.6
465-tangrowth,main,Bomba Lodo,80,-21.7,34.8
465-tangrowth,main,Rayo Solar,180,-20.4,44.1
465-tangrowth,main,Latigazo,90,-19.2,41.5
465-tangrowth,main,Frustración Shadow,10,-16.5,5
465-tangrowth,main,Retribución Purified,35,-47.1,50
115-kangaskhan,fast,Patada Baja,6,10,10
115-kangaskhan,fast,Bofetón Lodo,18,8.6,12.9
115-kangaskhan,main,Terremoto,140,-27.8,38.9
115-kangaskhan,main,Enfado,110,-12.8,28.2
115-kangaskhan,main,Triturar,70,-10.3,21.9
115-kangaskhan,main,Puño Incremento,50,-16.5,25
115-kangaskhan,main,Demolición Elite TM,40,-20.6,25
115-kangaskhan,main,Pisotón Elite TM,55,-29.4,38.8
115-kangaskhan,main,Frustración Shadow,10,-16.5,6
115-kangaskhan,main,Retribución Purified,35,-47.1,60
116-horsea,fast,Pistola Agua,5,10,12
116-horsea,fast,Burbuja,12,11.7,12
116-horsea,main,Foco Resplandor,100,-37,37
116-horsea,main,Rayo Burbuja,45,-17.4,28.4
116-horsea,main,Pulso Dragón,90,-13.9,25
116-horsea,main,Frustración Shadow,10,-16.5,5
116-horsea,main,Retribución Purified,35,-47.1,50
117-seadra,fast,Dragoaliento,6,8,12
117-seadra,fast,Pistola Agua,5,10,12
117-seadra,main,Pulso Dragón,90,-13.9,25
117-seadra,main,Hidrobomba,130,-30.3,47.3
117-seadra,main,Rayo Aurora,80,-14.1,22.5
117-seadra,main,Ventisca Elite TM,130,-32.3,41.9
117-seadra,main,Frustración Shadow,10,-16.5,5
117-seadra,main,Retribución Purified,35,-47.1,50
230-kingdra,fast,Dragoaliento,6,8,14.4
